anchor_prediction,challenger_prediction,root_id,status,trigger_count,wins,regressions,triggered_cases,net_gain
Possible NSTEMI / STEMI,Tuberculosis,E_218,absent,1,0,1,['nb37_98::test:41659'],-1
Possible NSTEMI / STEMI,Tuberculosis,E_71,present,1,0,1,['nb37_98::test:41659'],-1
Possible NSTEMI / STEMI,URTI,E_120,absent,1,0,1,['nb38_196::test:60601'],-1
Possible NSTEMI / STEMI,URTI,E_129,absent,1,0,1,['nb38_196::test:60601'],-1
Possible NSTEMI / STEMI,URTI,E_151,absent,1,0,1,['nb38_196::test:60601'],-1
Possible NSTEMI / STEMI,URTI,E_162,absent,1,0,1,['nb38_196::test:60601'],-1
Possible NSTEMI / STEMI,URTI,E_218,absent,1,0,1,['nb38_196::test:60601'],-1
Possible NSTEMI / STEMI,URTI,E_220,absent,1,0,1,['nb38_196::test:60601'],-1
Possible NSTEMI / STEMI,URTI,E_53,present,1,0,1,['nb38_196::test:60601'],-1
Possible NSTEMI / STEMI,URTI,E_71,present,1,0,1,['nb38_196::test:60601'],-1
Possible NSTEMI / STEMI,URTI,E_78,absent,1,0,1,['nb38_196::test:60601'],-1
Possible NSTEMI / STEMI,URTI,E_79,present,1,0,1,['nb38_196::test:60601'],-1
Possible NSTEMI / STEMI,Unstable angina,E_108,absent,1,0,1,['nb38_196::test:117607'],-1
Possible NSTEMI / STEMI,Unstable angina,E_157,absent,1,0,1,['nb38_196::test:12432'],-1
Possible NSTEMI / STEMI,Unstable angina,E_162,absent,1,0,1,['nb38_196::test:60601'],-1
Possible NSTEMI / STEMI,Unstable angina,E_175,absent,1,0,1,['nb38_196::test:115522'],-1
Possible NSTEMI / STEMI,Unstable angina,E_198,absent,1,0,1,['nb38_196::test:115522'],-1
Possible NSTEMI / STEMI,Unstable angina,E_201,absent,1,0,1,['nb38_196::test:117607'],-1
Possible NSTEMI / STEMI,Unstable angina,E_212,absent,1,0,1,['nb38_196::test:117607'],-1
Possible NSTEMI / STEMI,Unstable angina,E_3,absent,1,0,1,['nb38_196::test:117607'],-1
Possible NSTEMI / STEMI,Unstable angina,E_50,present,1,0,1,['nb38_196::test:12432'],-1
Possible NSTEMI / STEMI,Unstable angina,E_70,absent,1,0,1,['nb38_196::test:117607'],-1
Possible NSTEMI / STEMI,Unstable angina,E_70,present,1,0,1,['nb38_196::test:115522'],-1
Possible NSTEMI / STEMI,Unstable angina,E_79,absent,1,0,1,['nb38_196::test:115522'],-1
Possible NSTEMI / STEMI,Unstable angina,E_82,absent,1,0,1,['nb38_196::test:117607'],-1
Pulmonary embolism,Acute pulmonary edema,E_106,absent,1,0,1,['nb38_196::test:55857'],-1
Pulmonary embolism,Acute pulmonary edema,E_120,absent,1,0,1,['nb38_196::test:71152'],-1
Pulmonary embolism,Acute pulmonary edema,E_124,absent,1,0,1,['nb38_196::test:55857'],-1
Pulmonary embolism,Acute pulmonary edema,E_137,absent,1,0,1,['nb38_196::test:71152'],-1
Pulmonary embolism,Acute pulmonary edema,E_181,absent,1,0,1,['nb38_196::test:55857'],-1
Pulmonary embolism,Acute pulmonary edema,E_5,absent,1,0,1,['nb38_196::test:71152'],-1
Pulmonary embolism,Acute pulmonary edema,E_53,present,1,0,1,['nb38_196::test:71152'],-1
Pulmonary embolism,Acute pulmonary edema,E_66,absent,1,0,1,['nb38_196::test:71152'],-1
Pulmonary embolism,Acute pulmonary edema,E_66,present,1,0,1,['nb38_196::test:55857'],-1
Pulmonary embolism,Acute pulmonary edema,E_78,absent,1,0,1,['nb38_196::test:71152'],-1
Pulmonary embolism,Acute pulmonary edema,E_79,absent,1,0,1,['nb38_196::test:55857'],-1
Pulmonary embolism,Anaphylaxis,E_106,absent,1,0,1,['nb38_196::test:55857'],-1
Pulmonary embolism,Anaphylaxis,E_124,absent,1,0,1,['nb38_196::test:55857'],-1
Pulmonary embolism,Anaphylaxis,E_129,absent,1,0,1,['nb38_196::test:55857'],-1
Pulmonary embolism,Anaphylaxis,E_151,present,1,0,1,['nb38_196::test:55857'],-1
Pulmonary embolism,Anaphylaxis,E_181,absent,1,0,1,['nb38_196::test:55857'],-1
Pulmonary embolism,Anaphylaxis,E_196,present,1,0,1,['nb38_196::test:55857'],-1
Pulmonary embolism,Anaphylaxis,E_66,present,1,0,1,['nb38_196::test:55857'],-1
Pulmonary embolism,Anaphylaxis,E_79,absent,1,0,1,['nb38_196::test:55857'],-1
Pulmonary embolism,Bronchiectasis,E_124,absent,1,0,1,['nb37_98::test:100510'],-1
Pulmonary embolism,Bronchiectasis,E_142,absent,1,0,1,['nb37_98::test:100510'],-1
Pulmonary embolism,Bronchiectasis,E_218,absent,1,0,1,['nb37_98::test:100510'],-1
Pulmonary embolism,Bronchiectasis,E_66,present,1,0,1,['nb37_98::test:100510'],-1
Pulmonary embolism,Localized edema,E_120,absent,1,0,1,['nb38_196::test:71152'],-1
Pulmonary embolism,Localized edema,E_129,absent,1,0,1,['nb38_196::test:71152'],-1
Pulmonary embolism,Localized edema,E_137,absent,1,0,1,['nb38_196::test:71152'],-1
Pulmonary embolism,Localized edema,E_151,present,1,0,1,['nb38_196::test:71152'],-1
Pulmonary embolism,Localized edema,E_196,present,1,0,1,['nb38_196::test:71152'],-1
Pulmonary embolism,Localized edema,E_5,absent,1,0,1,['nb38_196::test:71152'],-1
Pulmonary embolism,Localized edema,E_53,present,1,0,1,['nb38_196::test:71152'],-1
Pulmonary embolism,Localized edema,E_66,absent,1,0,1,['nb38_196::test:71152'],-1
Pulmonary embolism,Localized edema,E_78,absent,1,0,1,['nb38_196::test:71152'],-1
Pulmonary embolism,Pericarditis,E_196,present,1,0,1,['nb38_196::test:34189'],-1
Pulmonary embolism,Pericarditis,E_21,absent,1,0,1,['nb38_196::test:34189'],-1
Pulmonary embolism,Pericarditis,E_216,absent,1,0,1,['nb38_196::test:34189'],-1
Pulmonary embolism,Pericarditis,E_220,present,1,0,1,['nb38_196::test:34189'],-1
Pulmonary embolism,Pneumonia,E_124,absent,1,0,1,['nb37_98::test:100510'],-1
Pulmonary embolism,Pneumonia,E_142,absent,1,0,1,['nb37_98::test:100510'],-1
Pulmonary embolism,Pneumonia,E_21,absent,1,0,1,['nb38_196::test:34189'],-1
Pulmonary embolism,Pneumonia,E_216,absent,1,0,1,['nb38_196::test:34189'],-1
Pulmonary embolism,Pneumonia,E_218,absent,1,0,1,['nb37_98::test:100510'],-1
Pulmonary embolism,Pneumonia,E_220,present,1,0,1,['nb38_196::test:34189'],-1
Pulmonary embolism,Pneumonia,E_66,present,1,0,1,['nb37_98::test:100510'],-1
Pulmonary embolism,Spontaneous rib fracture,E_106,absent,1,0,1,['nb38_196::test:55857'],-1
Pulmonary embolism,Spontaneous rib fracture,E_124,absent,1,0,1,['nb38_196::test:55857'],-1
Pulmonary embolism,Spontaneous rib fracture,E_129,absent,1,0,1,['nb38_196::test:55857'],-1
Pulmonary embolism,Spontaneous rib fracture,E_151,present,1,0,1,['nb38_196::test:55857'],-1
Pulmonary embolism,Spontaneous rib fracture,E_181,absent,1,0,1,['nb38_196::test:55857'],-1
Pulmonary embolism,Spontaneous rib fracture,E_196,present,1,0,1,['nb38_196::test:55857'],-1
Pulmonary embolism,Spontaneous rib fracture,E_66,present,1,0,1,['nb38_196::test:55857'],-1
Pulmonary embolism,Spontaneous rib fracture,E_79,absent,1,0,1,['nb38_196::test:55857'],-1
Pulmonary neoplasm,Pancreatic neoplasm,E_120,absent,1,0,1,['nb37_98::test:83165'],-1
Pulmonary neoplasm,Pancreatic neoplasm,E_129,absent,1,0,1,['nb37_98::test:83165'],-1
Pulmonary neoplasm,Pancreatic neoplasm,E_151,absent,1,0,1,['nb37_98::test:83165'],-1
Pulmonary neoplasm,Pancreatic neoplasm,E_162,present,1,0,1,['nb37_98::test:83165'],-1
Pulmonary neoplasm,Pancreatic neoplasm,E_3,absent,1,0,1,['nb37_98::test:83165'],-1
Pulmonary neoplasm,Pancreatic neoplasm,E_45,present,1,0,1,['nb37_98::test:83165'],-1
Pulmonary neoplasm,Pancreatic neoplasm,E_53,present,1,0,1,['nb37_98::test:83165'],-1
Pulmonary neoplasm,Pancreatic neoplasm,E_78,absent,1,0,1,['nb37_98::test:83165'],-1
Pulmonary neoplasm,Pancreatic neoplasm,E_79,present,1,0,1,['nb37_98::test:83165'],-1
Pulmonary neoplasm,Pneumonia,E_129,absent,1,0,1,['nb38_196::test:17496'],-1
Pulmonary neoplasm,Pneumonia,E_161,present,1,0,1,['nb38_196::test:17496'],-1
Pulmonary neoplasm,Pneumonia,E_201,present,1,0,1,['nb37_98::test:103274'],-1
Pulmonary neoplasm,Possible NSTEMI / STEMI,E_129,absent,1,0,1,['nb38_196::test:17496'],-1
Pulmonary neoplasm,Possible NSTEMI / STEMI,E_161,present,1,0,1,['nb38_196::test:17496'],-1
Pulmonary neoplasm,Tuberculosis,E_129,absent,1,0,1,['nb38_196::test:17496'],-1
Pulmonary neoplasm,Tuberculosis,E_161,present,1,0,1,['nb38_196::test:17496'],-1
Pulmonary neoplasm,Tuberculosis,E_45,present,1,0,1,['nb38_196::test:17496'],-1
Pulmonary neoplasm,Viral pharyngitis,E_120,absent,1,0,1,['nb37_98::test:83165'],-1
Pulmonary neoplasm,Viral pharyngitis,E_129,absent,1,0,1,['nb37_98::test:83165'],-1
Pulmonary neoplasm,Viral pharyngitis,E_151,absent,1,0,1,['nb37_98::test:83165'],-1
Pulmonary neoplasm,Viral pharyngitis,E_162,present,1,0,1,['nb37_98::test:83165'],-1
Pulmonary neoplasm,Viral pharyngitis,E_201,present,1,0,1,['nb37_98::test:103274'],-1
Pulmonary neoplasm,Viral pharyngitis,E_3,absent,1,0,1,['nb37_98::test:83165'],-1
Pulmonary neoplasm,Viral pharyngitis,E_53,present,1,0,1,['nb37_98::test:83165'],-1
Pulmonary neoplasm,Viral pharyngitis,E_78,absent,1,0,1,['nb37_98::test:83165'],-1
SLE,Croup,E_0,absent,1,0,1,['nb38_196::test:62026'],-1
SLE,Croup,E_124,absent,1,0,1,['nb38_196::test:62026'],-1
SLE,Croup,E_129,present,1,0,1,['nb38_196::test:62026'],-1
SLE,Croup,E_134,absent,1,0,1,['nb38_196::test:62026'],-1
SLE,Croup,E_146,absent,1,0,1,['nb38_196::test:62026'],-1
SLE,Croup,E_148,absent,1,0,1,['nb38_196::test:62026'],-1
SLE,Croup,E_15,absent,1,0,1,['nb38_196::test:62026'],-1
SLE,Croup,E_151,absent,1,0,1,['nb38_196::test:62026'],-1
SLE,Croup,E_155,absent,1,0,1,['nb38_196::test:62026'],-1
SLE,Croup,E_181,absent,1,0,1,['nb38_196::test:62026'],-1
SLE,Croup,E_201,absent,1,0,1,['nb38_196::test:62026'],-1
SLE,Croup,E_3,present,1,0,1,['nb38_196::test:62026'],-1
SLE,Croup,E_65,absent,1,0,1,['nb38_196::test:62026'],-1
SLE,Croup,E_66,present,1,0,1,['nb38_196::test:62026'],-1
SLE,Croup,E_70,absent,1,0,1,['nb38_196::test:62026'],-1
SLE,Croup,E_79,absent,1,0,1,['nb38_196::test:62026'],-1
SLE,Croup,E_89,absent,1,0,1,['nb38_196::test:62026'],-1
SLE,Influenza,E_129,present,1,0,1,['nb37_98::test:83391'],-1
SLE,Influenza,E_223,absent,1,0,1,['nb37_98::test:83391'],-1
SLE,Influenza,E_45,absent,1,0,1,['nb37_98::test:83391'],-1
SLE,Influenza,E_66,absent,1,0,1,['nb37_98::test:83391'],-1
SLE,Influenza,E_79,present,1,0,1,['nb37_98::test:83391'],-1
SLE,Influenza,E_89,present,1,0,1,['nb37_98::test:83391'],-1
SLE,Pancreatic neoplasm,E_120,absent,1,0,1,['nb38_196::test:129579'],-1
SLE,Pancreatic neoplasm,E_124,absent,1,0,1,['nb38_196::test:62463'],-1
SLE,Pancreatic neoplasm,E_131,present,1,0,1,['nb38_196::test:129579'],-1
SLE,Pancreatic neoplasm,E_134,absent,1,0,1,['nb38_196::test:129579'],-1
SLE,Pancreatic neoplasm,E_151,absent,1,0,1,['nb38_196::test:129579'],-1
SLE,Pancreatic neoplasm,E_181,absent,1,0,1,['nb38_196::test:62463'],-1
SLE,Pancreatic neoplasm,E_203,absent,1,0,1,['nb38_196::test:129579'],-1
SLE,Pancreatic neoplasm,E_206,present,1,0,1,['nb38_196::test:129579'],-1
SLE,Pancreatic neoplasm,E_214,absent,1,0,1,['nb38_196::test:62463'],-1
SLE,Pancreatic neoplasm,E_223,absent,1,0,1,['nb37_98::test:83391'],-1
SLE,Pancreatic neoplasm,E_3,present,1,0,1,['nb38_196::test:129579'],-1
SLE,Pancreatic neoplasm,E_53,present,1,0,1,['nb38_196::test:129579'],-1
SLE,Pancreatic neoplasm,E_66,present,1,0,1,['nb38_196::test:62463'],-1
SLE,Pancreatic neoplasm,E_71,absent,1,0,1,['nb38_196::test:62463'],-1
SLE,Pancreatic neoplasm,E_78,absent,1,0,1,['nb38_196::test:129579'],-1
SLE,Pancreatic neoplasm,E_89,present,1,0,1,['nb37_98::test:83391'],-1
SLE,Pancreatic neoplasm,E_91,absent,1,0,1,['nb38_196::test:129579'],-1
SLE,Pericarditis,E_0,absent,1,0,1,['nb38_196::test:62026'],-1
SLE,Pericarditis,E_124,absent,1,0,1,['nb38_196::test:62026'],-1
SLE,Pericarditis,E_146,absent,1,0,1,['nb38_196::test:62026'],-1
SLE,Pericarditis,E_148,absent,1,0,1,['nb38_196::test:62026'],-1
SLE,Pericarditis,E_15,absent,1,0,1,['nb38_196::test:62026'],-1
SLE,Pericarditis,E_155,absent,1,0,1,['nb38_196::test:62026'],-1
SLE,Pericarditis,E_181,absent,1,0,1,['nb38_196::test:62026'],-1
SLE,Pericarditis,E_201,absent,1,0,1,['nb38_196::test:62026'],-1
SLE,Pericarditis,E_203,absent,1,0,1,['nb38_196::test:129579'],-1
SLE,Pericarditis,E_206,present,1,0,1,['nb38_196::test:129579'],-1
SLE,Pericarditis,E_65,absent,1,0,1,['nb38_196::test:62026'],-1
SLE,Pericarditis,E_66,absent,1,0,1,['nb38_196::test:129579'],-1
SLE,Pericarditis,E_70,absent,1,0,1,['nb38_196::test:62026'],-1
SLE,Pericarditis,E_79,absent,1,0,1,['nb38_196::test:62026'],-1
SLE,Pericarditis,E_89,absent,1,0,1,['nb38_196::test:62026'],-1
SLE,Pneumonia,E_120,absent,1,0,1,['nb38_196::test:117204'],-1
SLE,Pneumonia,E_124,absent,1,0,1,['nb38_196::test:62463'],-1
SLE,Pneumonia,E_131,present,1,0,1,['nb38_196::test:117204'],-1
SLE,Pneumonia,E_151,absent,1,0,1,['nb38_196::test:117204'],-1
SLE,Pneumonia,E_181,absent,1,0,1,['nb38_196::test:62463'],-1
SLE,Pneumonia,E_214,absent,1,0,1,['nb38_196::test:62463'],-1
SLE,Pneumonia,E_3,present,1,0,1,['nb38_196::test:117204'],-1
SLE,Pneumonia,E_45,absent,1,0,1,['nb38_196::test:62463'],-1
SLE,Pneumonia,E_53,present,1,0,1,['nb38_196::test:117204'],-1
SLE,Pneumonia,E_71,absent,1,0,1,['nb38_196::test:62463'],-1
SLE,Pneumonia,E_78,absent,1,0,1,['nb38_196::test:117204'],-1
SLE,Pneumonia,E_79,present,1,0,1,['nb38_196::test:62463'],-1
SLE,Pneumonia,E_91,absent,1,0,1,['nb38_196::test:117204'],-1
SLE,Possible NSTEMI / STEMI,E_124,absent,1,0,1,['nb37_98::test:80639'],-1
SLE,Possible NSTEMI / STEMI,E_129,present,1,0,1,['nb37_98::test:80639'],-1
SLE,Possible NSTEMI / STEMI,E_131,present,1,0,1,['nb37_98::test:80639'],-1
SLE,Possible NSTEMI / STEMI,E_134,absent,1,0,1,['nb37_98::test:80639'],-1
SLE,Possible NSTEMI / STEMI,E_142,absent,1,0,1,['nb37_98::test:80639'],-1
SLE,Possible NSTEMI / STEMI,E_214,absent,1,0,1,['nb37_98::test:80639'],-1
SLE,Possible NSTEMI / STEMI,E_218,absent,1,0,1,['nb37_98::test:80639'],-1
SLE,Possible NSTEMI / STEMI,E_45,absent,1,0,1,['nb37_98::test:80639'],-1
SLE,Possible NSTEMI / STEMI,E_66,present,1,0,1,['nb37_98::test:80639'],-1
SLE,Possible NSTEMI / STEMI,E_79,present,1,0,1,['nb37_98::test:80639'],-1
SLE,Possible NSTEMI / STEMI,E_91,absent,1,0,1,['nb37_98::test:80639'],-1
SLE,Scombroid food poisoning,E_0,absent,1,0,1,['nb38_196::test:62026'],-1
SLE,Scombroid food poisoning,E_124,absent,1,0,1,['nb38_196::test:62026'],-1
SLE,Scombroid food poisoning,E_129,present,1,0,1,['nb38_196::test:62026'],-1
SLE,Scombroid food poisoning,E_134,absent,1,0,1,['nb38_196::test:62026'],-1
SLE,Scombroid food poisoning,E_146,absent,1,0,1,['nb38_196::test:62026'],-1
SLE,Scombroid food poisoning,E_148,absent,1,0,1,['nb38_196::test:62026'],-1
SLE,Scombroid food poisoning,E_15,absent,1,0,1,['nb38_196::test:62026'],-1
SLE,Scombroid food poisoning,E_151,absent,1,0,1,['nb38_196::test:62026'],-1
SLE,Scombroid food poisoning,E_155,absent,1,0,1,['nb38_196::test:62026'],-1
SLE,Scombroid food poisoning,E_181,absent,1,0,1,['nb38_196::test:62026'],-1
SLE,Scombroid food poisoning,E_201,absent,1,0,1,['nb38_196::test:62026'],-1
SLE,Scombroid food poisoning,E_3,present,1,0,1,['nb38_196::test:62026'],-1
SLE,Scombroid food poisoning,E_65,absent,1,0,1,['nb38_196::test:62026'],-1
SLE,Scombroid food poisoning,E_66,present,1,0,1,['nb38_196::test:62026'],-1
SLE,Scombroid food poisoning,E_70,absent,1,0,1,['nb38_196::test:62026'],-1
SLE,Scombroid food poisoning,E_79,absent,1,0,1,['nb38_196::test:62026'],-1
SLE,Scombroid food poisoning,E_89,absent,1,0,1,['nb38_196::test:62026'],-1
SLE,Spontaneous pneumothorax,E_120,absent,1,0,1,['nb38_196::test:129579'],-1
SLE,Spontaneous pneumothorax,E_142,absent,1,0,1,['nb37_98::test:80639'],-1
SLE,Spontaneous pneumothorax,E_151,absent,1,0,1,['nb38_196::test:129579'],-1
SLE,Spontaneous pneumothorax,E_181,absent,1,0,1,['nb38_196::test:62463'],-1
SLE,Spontaneous pneumothorax,E_203,absent,1,0,1,['nb38_196::test:129579'],-1
SLE,Spontaneous pneumothorax,E_206,present,1,0,1,['nb38_196::test:129579'],-1
SLE,Spontaneous pneumothorax,E_218,absent,1,0,1,['nb37_98::test:80639'],-1
SLE,Spontaneous pneumothorax,E_3,present,1,0,1,['nb38_196::test:129579'],-1
SLE,Spontaneous pneumothorax,E_53,present,1,0,1,['nb38_196::test:129579'],-1
SLE,Spontaneous pneumothorax,E_66,absent,1,0,1,['nb38_196::test:129579'],-1
SLE,Spontaneous pneumothorax,E_71,absent,1,0,1,['nb38_196::test:62463'],-1
SLE,Spontaneous pneumothorax,E_78,absent,1,0,1,['nb38_196::test:129579'],-1
Sarcoidosis,Acute COPD exacerbation / infection,E_0,absent,1,0,1,['nb37_98::test:68879'],-1
Sarcoidosis,Acute COPD exacerbation / infection,E_124,absent,1,0,1,['nb37_98::test:68879'],-1
Sarcoidosis,Acute COPD exacerbation / infection,E_129,absent,1,0,1,['nb37_98::test:68879'],-1
Sarcoidosis,Acute COPD exacerbation / infection,E_146,absent,1,0,1,['nb37_98::test:68879'],-1
Sarcoidosis,Acute COPD exacerbation / infection,E_148,absent,1,0,1,['nb37_98::test:68879'],-1
Sarcoidosis,Acute COPD exacerbation / infection,E_15,absent,1,0,1,['nb37_98::test:68879'],-1
Sarcoidosis,Acute COPD exacerbation / infection,E_151,absent,1,0,1,['nb37_98::test:68879'],-1
Sarcoidosis,Acute COPD exacerbation / infection,E_155,absent,1,0,1,['nb37_98::test:68879'],-1
Sarcoidosis,Acute COPD exacerbation / infection,E_175,absent,1,0,1,['nb37_98::test:68879'],-1
Sarcoidosis,Acute COPD exacerbation / infection,E_181,absent,1,0,1,['nb37_98::test:68879'],-1
Sarcoidosis,Acute COPD exacerbation / infection,E_194,absent,1,0,1,['nb37_98::test:68879'],-1
Sarcoidosis,Acute COPD exacerbation / infection,E_198,present,1,0,1,['nb37_98::test:68879'],-1
Sarcoidosis,Acute COPD exacerbation / infection,E_201,absent,1,0,1,['nb37_98::test:68879'],-1
Sarcoidosis,Acute COPD exacerbation / infection,E_220,absent,1,0,1,['nb37_98::test:68879'],-1
Sarcoidosis,Acute COPD exacerbation / infection,E_43,absent,1,0,1,['nb37_98::test:68879'],-1
Sarcoidosis,Acute COPD exacerbation / infection,E_65,absent,1,0,1,['nb37_98::test:68879'],-1
Sarcoidosis,Acute COPD exacerbation / infection,E_66,present,1,0,1,['nb37_98::test:68879'],-1
Sarcoidosis,Acute COPD exacerbation / infection,E_70,absent,1,0,1,['nb37_98::test:68879'],-1
Sarcoidosis,Acute COPD exacerbation / infection,E_74,present,1,0,1,['nb37_98::test:68879'],-1
Sarcoidosis,Acute COPD exacerbation / infection,E_79,absent,1,0,1,['nb37_98::test:68879'],-1
Sarcoidosis,Acute COPD exacerbation / infection,E_9,present,1,0,1,['nb37_98::test:68879'],-1
Sarcoidosis,Acute dystonic reactions,E_0,absent,1,0,1,['nb38_196::test:101755'],-1
Sarcoidosis,Acute dystonic reactions,E_124,absent,1,0,1,['nb38_196::test:101755'],-1
Sarcoidosis,Acute dystonic reactions,E_129,absent,1,0,1,['nb38_196::test:101755'],-1
Sarcoidosis,Acute dystonic reactions,E_146,absent,1,0,1,['nb38_196::test:101755'],-1
Sarcoidosis,Acute dystonic reactions,E_148,absent,1,0,1,['nb38_196::test:101755'],-1
Sarcoidosis,Acute dystonic reactions,E_15,absent,1,0,1,['nb38_196::test:101755'],-1
Sarcoidosis,Acute dystonic reactions,E_151,absent,1,0,1,['nb38_196::test:101755'],-1
Sarcoidosis,Acute dystonic reactions,E_155,absent,1,0,1,['nb38_196::test:101755'],-1
Sarcoidosis,Acute dystonic reactions,E_175,absent,1,0,1,['nb38_196::test:101755'],-1
Sarcoidosis,Acute dystonic reactions,E_181,absent,1,0,1,['nb38_196::test:101755'],-1
Sarcoidosis,Acute dystonic reactions,E_201,absent,1,0,1,['nb38_196::test:101755'],-1
Sarcoidosis,Acute dystonic reactions,E_211,absent,1,0,1,['nb38_196::test:101755'],-1
Sarcoidosis,Acute dystonic reactions,E_220,absent,1,0,1,['nb38_196::test:101755'],-1
Sarcoidosis,Acute dystonic reactions,E_25,absent,1,0,1,['nb38_196::test:101755'],-1
Sarcoidosis,Acute dystonic reactions,E_4,absent,1,0,1,['nb38_196::test:101755'],-1
Sarcoidosis,Acute dystonic reactions,E_65,absent,1,0,1,['nb38_196::test:101755'],-1
Sarcoidosis,Acute dystonic reactions,E_66,present,1,0,1,['nb38_196::test:101755'],-1
Sarcoidosis,Acute dystonic reactions,E_70,absent,1,0,1,['nb38_196::test:101755'],-1
Sarcoidosis,Acute dystonic reactions,E_77,absent,1,0,1,['nb38_196::test:101755'],-1
Sarcoidosis,Acute dystonic reactions,E_79,absent,1,0,1,['nb38_196::test:101755'],-1
Sarcoidosis,Acute dystonic reactions,E_84,absent,1,0,1,['nb38_196::test:101755'],-1
Sarcoidosis,Acute dystonic reactions,E_9,present,1,0,1,['nb38_196::test:101755'],-1
Sarcoidosis,Acute dystonic reactions,E_91,absent,1,0,1,['nb38_196::test:101755'],-1
Sarcoidosis,Anemia,E_114,absent,1,0,1,['nb37_98::test:114160'],-1
Sarcoidosis,Anemia,E_120,absent,1,0,1,['nb37_98::test:114160'],-1
Sarcoidosis,Anemia,E_124,absent,1,0,1,['nb37_98::test:68879'],-1
Sarcoidosis,Anemia,E_148,absent,1,0,1,['nb37_98::test:68879'],-1
Sarcoidosis,Anemia,E_15,absent,1,0,1,['nb37_98::test:68879'],-1
Sarcoidosis,Anemia,E_155,absent,1,0,1,['nb37_98::test:68879'],-1
Sarcoidosis,Anemia,E_166,absent,1,0,1,['nb37_98::test:114160'],-1
Sarcoidosis,Anemia,E_198,present,1,0,1,['nb37_98::test:68879'],-1
Sarcoidosis,Anemia,E_21,absent,1,0,1,['nb37_98::test:114160'],-1
Sarcoidosis,Anemia,E_211,absent,1,0,1,['nb37_98::test:114160'],-1
Sarcoidosis,Anemia,E_212,absent,1,0,1,['nb37_98::test:114160'],-1
Sarcoidosis,Anemia,E_220,absent,1,0,1,['nb37_98::test:68879'],-1
Sarcoidosis,Anemia,E_25,absent,1,0,1,['nb37_98::test:114160'],-1
Sarcoidosis,Anemia,E_3,absent,1,0,1,['nb37_98::test:114160'],-1
Sarcoidosis,Anemia,E_43,absent,1,0,1,['nb37_98::test:68879'],-1
Sarcoidosis,Anemia,E_48,absent,1,0,1,['nb37_98::test:114160'],-1
Sarcoidosis,Anemia,E_53,present,1,0,1,['nb37_98::test:114160'],-1
Sarcoidosis,Anemia,E_62,absent,1,0,1,['nb37_98::test:114160'],-1
Sarcoidosis,Anemia,E_65,absent,1,0,1,['nb37_98::test:68879'],-1
Sarcoidosis,Anemia,E_66,absent,1,0,1,['nb37_98::test:114160'],-1
Sarcoidosis,Anemia,E_66,present,1,0,1,['nb37_98::test:68879'],-1
Sarcoidosis,Anemia,E_74,present,1,0,1,['nb37_98::test:68879'],-1
Sarcoidosis,Anemia,E_78,absent,1,0,1,['nb37_98::test:114160'],-1
Sarcoidosis,Anemia,E_82,absent,1,0,1,['nb37_98::test:114160'],-1
Sarcoidosis,Anemia,E_9,present,1,0,1,['nb37_98::test:68879'],-1
Sarcoidosis,Anemia,E_91,absent,1,0,1,['nb37_98::test:114160'],-1
Sarcoidosis,Boerhaave,E_0,absent,1,0,1,['nb37_98::test:114160'],-1
Sarcoidosis,Boerhaave,E_114,absent,1,0,1,['nb37_98::test:114160'],-1
Sarcoidosis,Boerhaave,E_120,absent,1,0,1,['nb37_98::test:114160'],-1
Sarcoidosis,Boerhaave,E_129,absent,1,0,1,['nb37_98::test:114160'],-1
