disease_a,disease_b,root_evidence_id,pair_root_rank,pair_root_utility
Influenza,Pulmonary neoplasm,E_66,9,0.047402517232574146
Influenza,Pulmonary neoplasm,E_91,10,0.04567973580216725
Influenza,Pulmonary neoplasm,E_45,11,0.037212327390418666
Influenza,Pulmonary neoplasm,E_181,12,0.034092532814735094
Pneumonia,Possible NSTEMI / STEMI,E_129,1,0.09901285846333231
Pneumonia,Possible NSTEMI / STEMI,E_130,2,0.0816418779380772
Pneumonia,Possible NSTEMI / STEMI,E_133,3,0.07962834120764269
Pneumonia,Possible NSTEMI / STEMI,E_136,4,0.0746382051565679
Pneumonia,Possible NSTEMI / STEMI,E_135,5,0.06561875351143753
Pneumonia,Possible NSTEMI / STEMI,E_131,6,0.06391111038537901
Pneumonia,Possible NSTEMI / STEMI,E_134,7,0.06320941220236219
Pneumonia,Possible NSTEMI / STEMI,E_132,8,0.06215362912579037
Pneumonia,Possible NSTEMI / STEMI,E_201,9,0.058602529168610834
Pneumonia,Possible NSTEMI / STEMI,E_77,10,0.03873701776905436
Pneumonia,Possible NSTEMI / STEMI,E_91,11,0.03671251402419296
Pneumonia,Possible NSTEMI / STEMI,E_69,12,0.03039855048618877
Anemia,Epiglottitis,E_91,1,0.035627548849290216
Anemia,Epiglottitis,E_208,2,0.026227273060646334
Anemia,Epiglottitis,E_82,3,0.023993127127124463
Anemia,Epiglottitis,E_78,4,0.022611095927605577
Anemia,Epiglottitis,E_69,5,0.021427026969448402
Anemia,Epiglottitis,E_146,6,0.021120747107127403
Anemia,Epiglottitis,E_194,7,0.020837808688810827
Anemia,Epiglottitis,E_104,8,0.020150125009415005
Anemia,Epiglottitis,E_88,9,0.01972462013186168
Anemia,Epiglottitis,E_24,10,0.019493714777601586
Anemia,Epiglottitis,E_89,11,0.018976663787201614
Anemia,Epiglottitis,E_113,12,0.017715552650092316
Epiglottitis,Inguinal hernia,E_130,1,0.08161616473414013
Epiglottitis,Inguinal hernia,E_129,2,0.07829145392382626
Epiglottitis,Inguinal hernia,E_133,3,0.07654607401045616
Epiglottitis,Inguinal hernia,E_136,4,0.07461230498750658
Epiglottitis,Inguinal hernia,E_135,5,0.06559913891959275
Epiglottitis,Inguinal hernia,E_131,6,0.0638920062378987
Epiglottitis,Inguinal hernia,E_134,7,0.06318815331306639
Epiglottitis,Inguinal hernia,E_132,8,0.062133057402896145
Epiglottitis,Inguinal hernia,E_91,9,0.03561206520370363
Epiglottitis,Inguinal hernia,E_66,10,0.03515812718722489
Epiglottitis,Inguinal hernia,E_78,11,0.022599403282060445
Epiglottitis,Inguinal hernia,E_69,12,0.02141613101326753
Chagas,Pneumonia,E_129,1,0.09897028329125634
Chagas,Pneumonia,E_130,2,0.08162980920230963
Chagas,Pneumonia,E_136,3,0.07461393992727512
Chagas,Pneumonia,E_135,4,0.06561487280390531
Chagas,Pneumonia,E_133,5,0.06527927879320608
Chagas,Pneumonia,E_131,6,0.0639073306682373
Chagas,Pneumonia,E_134,7,0.06319259691853119
Chagas,Pneumonia,E_132,8,0.06213893102809946
Chagas,Pneumonia,E_201,9,0.05856606540394593
Chagas,Pneumonia,E_152,10,0.0559724997668786
Chagas,Pneumonia,E_77,11,0.03871404797970478
Chagas,Pneumonia,E_79,12,0.03555809820835317
Acute pulmonary edema,Bronchitis,E_151,1,0.07487451910648979
Acute pulmonary edema,Bronchitis,E_201,2,0.06444362973498369
Acute pulmonary edema,Bronchitis,E_152,3,0.056060164742511555
Acute pulmonary edema,Bronchitis,E_106,4,0.03409579225436018
Acute pulmonary edema,Bronchitis,E_105,5,0.03368131471586991
Acute pulmonary edema,Bronchitis,E_77,6,0.03335368936578993
Acute pulmonary edema,Bronchitis,E_79,7,0.03047442265556524
Acute pulmonary edema,Bronchitis,E_123,8,0.029338227853187054
Acute pulmonary edema,Bronchitis,E_104,9,0.027941482306252804
Acute pulmonary edema,Bronchitis,E_218,10,0.025895861300944005
Acute pulmonary edema,Bronchitis,E_91,11,0.025470256641598882
Acute pulmonary edema,Bronchitis,E_50,12,0.0231434463075549
Anemia,Possible NSTEMI / STEMI,E_79,1,0.04426109262637443
Anemia,Possible NSTEMI / STEMI,E_69,2,0.03040593362111064
Anemia,Possible NSTEMI / STEMI,E_105,3,0.027335366110920606
Anemia,Possible NSTEMI / STEMI,E_70,4,0.027168535074099893
Anemia,Possible NSTEMI / STEMI,E_104,5,0.02648665482857836
Anemia,Possible NSTEMI / STEMI,E_208,6,0.02623066911763176
Anemia,Possible NSTEMI / STEMI,E_50,7,0.02607143295983244
Anemia,Possible NSTEMI / STEMI,E_82,8,0.023996948613302788
Anemia,Possible NSTEMI / STEMI,E_146,9,0.02112336852824013
Anemia,Possible NSTEMI / STEMI,E_148,10,0.02081596162035718
Anemia,Possible NSTEMI / STEMI,E_88,11,0.019727971472461133
Anemia,Possible NSTEMI / STEMI,E_24,12,0.019496234982655212
Boerhaave,Scombroid food poisoning,E_54,1,0.2566827477794314
Boerhaave,Scombroid food poisoning,E_55,2,0.21674305334915966
Boerhaave,Scombroid food poisoning,E_57,3,0.14878503118515965
Boerhaave,Scombroid food poisoning,E_53,4,0.12554423201185835
Boerhaave,Scombroid food poisoning,E_129,5,0.1019390309369223
Boerhaave,Scombroid food poisoning,E_59,6,0.09801801086925985
Boerhaave,Scombroid food poisoning,E_56,7,0.09217403411599011
Boerhaave,Scombroid food poisoning,E_58,8,0.09034256221431256
Boerhaave,Scombroid food poisoning,E_130,9,0.08160467237831266
Boerhaave,Scombroid food poisoning,E_136,10,0.07460002416644045
Boerhaave,Scombroid food poisoning,E_133,11,0.07442052854281568
Boerhaave,Scombroid food poisoning,E_135,12,0.0655906823170605
PSVT,URTI,E_155,1,0.050028150347027255
PSVT,URTI,E_181,2,0.04759423451375655
PSVT,URTI,E_201,3,0.043005072896314465
PSVT,URTI,E_91,4,0.036934284904258846
PSVT,URTI,E_97,5,0.03140479938470084
PSVT,URTI,E_79,6,0.030496331994661577
PSVT,URTI,E_48,7,0.02828223715176693
PSVT,URTI,E_66,8,0.026806760657524752
PSVT,URTI,E_50,9,0.026543697810726966
PSVT,URTI,E_41,10,0.0254256553152476
PSVT,URTI,E_82,11,0.02505428701671447
PSVT,URTI,E_53,12,0.02345917247569239
Allergic sinusitis,Anaphylaxis,E_54,1,0.25816931275389865
Allergic sinusitis,Anaphylaxis,E_55,2,0.23885750355319385
Allergic sinusitis,Anaphylaxis,E_57,3,0.1506680730044703
Allergic sinusitis,Anaphylaxis,E_53,4,0.12525972963569967
Allergic sinusitis,Anaphylaxis,E_129,5,0.10197265373606894
Allergic sinusitis,Anaphylaxis,E_59,6,0.0981055604320409
Allergic sinusitis,Anaphylaxis,E_56,7,0.09225636384615964
Allergic sinusitis,Anaphylaxis,E_58,8,0.09042325607610631
Allergic sinusitis,Anaphylaxis,E_133,9,0.08228184237633945
Allergic sinusitis,Anaphylaxis,E_130,10,0.08164982872497657
Allergic sinusitis,Anaphylaxis,E_136,11,0.07464739661962451
Allergic sinusitis,Anaphylaxis,E_151,12,0.0731040385184626
Pericarditis,Pulmonary embolism,E_151,1,0.05621950215773217
Pericarditis,Pulmonary embolism,E_152,2,0.05599190345674299
Pericarditis,Pulmonary embolism,E_196,3,0.029425069371656478
Pericarditis,Pulmonary embolism,E_45,4,0.022687078330647755
Pericarditis,Pulmonary embolism,E_217,5,0.01984209332552292
Pericarditis,Pulmonary embolism,E_155,6,0.018856713267329364
Pericarditis,Pulmonary embolism,E_0,7,0.01813537001570061
Pericarditis,Pulmonary embolism,E_3,8,0.016480153081845063
Pericarditis,Pulmonary embolism,E_159,9,0.012853957047846712
Pericarditis,Pulmonary embolism,E_109,10,0.012204194466083694
Pericarditis,Pulmonary embolism,E_34,11,0.00847176863649091
Pericarditis,Pulmonary embolism,E_110,12,0.006523991001155457
Atrial fibrillation,Pericarditis,E_54,1,0.2573493853544805
Atrial fibrillation,Pericarditis,E_55,2,0.22522434897665894
Atrial fibrillation,Pericarditis,E_57,3,0.14957914607071515
Atrial fibrillation,Pericarditis,E_53,4,0.12562546343823763
Atrial fibrillation,Pericarditis,E_59,5,0.09807960649417684
Atrial fibrillation,Pericarditis,E_56,6,0.09223195731992113
Atrial fibrillation,Pericarditis,E_58,7,0.09039933450061834
Atrial fibrillation,Pericarditis,E_104,8,0.027355690211206585
Atrial fibrillation,Pericarditis,E_105,9,0.027312858520731374
Atrial fibrillation,Pericarditis,E_70,10,0.023830477020527995
Atrial fibrillation,Pericarditis,E_220,11,0.0219442878425207
Atrial fibrillation,Pericarditis,E_69,12,0.020127248539523204
Atrial fibrillation,Localized edema,E_54,1,0.25740366747359944
Atrial fibrillation,Localized edema,E_55,2,0.22524821659704758
Atrial fibrillation,Localized edema,E_57,3,0.14960917315906
Atrial fibrillation,Localized edema,E_53,4,0.12563276547292618
Atrial fibrillation,Localized edema,E_59,5,0.09810103970962102
Atrial fibrillation,Localized edema,E_56,6,0.09225211265580326
Atrial fibrillation,Localized edema,E_58,7,0.09041908935569594
Atrial fibrillation,Localized edema,E_151,8,0.0752366296762206
Atrial fibrillation,Localized edema,E_152,9,0.05593691156257046
Atrial fibrillation,Localized edema,E_66,10,0.038439166333540054
Atrial fibrillation,Localized edema,E_155,11,0.027620369032378744
Atrial fibrillation,Localized edema,E_104,12,0.027358501200072535
Epiglottitis,Tuberculosis,E_54,1,0.2561187484681789
Epiglottitis,Tuberculosis,E_55,2,0.20756141146359441
Epiglottitis,Tuberculosis,E_57,3,0.14797315369530933
Epiglottitis,Tuberculosis,E_53,4,0.1256002342985339
Epiglottitis,Tuberculosis,E_59,5,0.09803501860481
Epiglottitis,Tuberculosis,E_56,6,0.0921900278255434
Epiglottitis,Tuberculosis,E_201,7,0.0904235886548517
Epiglottitis,Tuberculosis,E_58,8,0.09035823813339555
Epiglottitis,Tuberculosis,E_45,9,0.030757097996394017
Epiglottitis,Tuberculosis,E_194,10,0.020827335165102653
Epiglottitis,Tuberculosis,E_104,11,0.0201357801702694
Epiglottitis,Tuberculosis,E_208,12,0.019166878439692243
SLE,Unstable angina,E_129,1,0.09259010007171084
SLE,Unstable angina,E_130,2,0.0815446768026232
SLE,Unstable angina,E_133,3,0.07956904343530277
SLE,Unstable angina,E_136,4,0.07454938540311574
SLE,Unstable angina,E_135,5,0.06554061027924486
SLE,Unstable angina,E_131,6,0.06383500072965893
SLE,Unstable angina,E_132,7,0.06207964818697801
SLE,Unstable angina,E_105,8,0.03360413084583332
SLE,Unstable angina,E_69,9,0.030268238642220065
SLE,Unstable angina,E_70,10,0.02972188153631757
SLE,Unstable angina,E_78,11,0.024336177332299834
SLE,Unstable angina,E_104,12,0.024007463259118927
Anemia,Cluster headache,E_181,1,0.030015939590650558
Anemia,Cluster headache,E_66,2,0.029625342013662077
Anemia,Cluster headache,E_78,3,0.02647825208639886
Anemia,Cluster headache,E_208,4,0.026230349579151428
Anemia,Cluster headache,E_82,5,0.02399658894956626
Anemia,Cluster headache,E_146,6,0.021123121888724478
Anemia,Cluster headache,E_88,7,0.01972765602919753
Anemia,Cluster headache,E_24,8,0.01949599785443662
Anemia,Cluster headache,E_89,9,0.018979786161227988
Anemia,Cluster headache,E_113,10,0.017717729999872124
Anemia,Cluster headache,E_7,11,0.017557912090604918
Anemia,Cluster headache,E_76,12,0.015804513909057565
Boerhaave,Unstable angina,E_79,1,0.04113776059090565
Boerhaave,Unstable angina,E_105,2,0.033610413574956206
Boerhaave,Unstable angina,E_69,3,0.030274513384101125
Boerhaave,Unstable angina,E_70,4,0.029728466702594793
Boerhaave,Unstable angina,E_104,5,0.02401330383877134
Boerhaave,Unstable angina,E_218,6,0.023724641799137695
Boerhaave,Unstable angina,E_50,7,0.02011919980826076
Boerhaave,Unstable angina,E_225,8,0.019071969963788835
Boerhaave,Unstable angina,E_71,9,0.01705440208326323
Boerhaave,Unstable angina,E_89,10,0.0165172370944643
Boerhaave,Unstable angina,E_143,11,0.009999873470631637
Boerhaave,Unstable angina,E_211,12,0.008593758465961244
Bronchiolitis,Pulmonary embolism,E_53,1,0.12341276814845004
Bronchiolitis,Pulmonary embolism,E_54,2,0.11911274056362282
Bronchiolitis,Pulmonary embolism,E_59,3,0.09617078498344957
Bronchiolitis,Pulmonary embolism,E_56,4,0.0904369425314065
Bronchiolitis,Pulmonary embolism,E_58,5,0.08863998614658049
Bronchiolitis,Pulmonary embolism,E_181,6,0.0755345022647195
Bronchiolitis,Pulmonary embolism,E_91,7,0.07156585155015682
Bronchiolitis,Pulmonary embolism,E_133,8,0.05804501100748712
Bronchiolitis,Pulmonary embolism,E_151,9,0.05493194969127611
Bronchiolitis,Pulmonary embolism,E_57,10,0.040094349058876044
Bronchiolitis,Pulmonary embolism,E_201,11,0.032561533269250535
Bronchiolitis,Pulmonary embolism,E_196,12,0.02882951645959108
Scombroid food poisoning,Viral pharyngitis,E_54,1,0.25702583447948446
Scombroid food poisoning,Viral pharyngitis,E_55,2,0.21690080588839672
Scombroid food poisoning,Viral pharyngitis,E_57,3,0.14897473124925864
Scombroid food poisoning,Viral pharyngitis,E_53,4,0.1256459273146016
Scombroid food poisoning,Viral pharyngitis,E_129,5,0.10197650105539985
Scombroid food poisoning,Viral pharyngitis,E_59,6,0.09815359340794365
Scombroid food poisoning,Viral pharyngitis,E_56,7,0.09230153302598984
Scombroid food poisoning,Viral pharyngitis,E_58,8,0.09046752775715095
Scombroid food poisoning,Viral pharyngitis,E_133,9,0.08967442285706279
Scombroid food poisoning,Viral pharyngitis,E_130,10,0.08161457692696032
Scombroid food poisoning,Viral pharyngitis,E_136,11,0.07461994256457301
Scombroid food poisoning,Viral pharyngitis,E_135,12,0.06559386677309731
GERD,Stable angina,E_201,1,0.04385848177008356
GERD,Stable angina,E_105,2,0.033828724318285645
GERD,Stable angina,E_124,3,0.033277380548332076
GERD,Stable angina,E_218,4,0.030735349805630464
GERD,Stable angina,E_69,5,0.030175018899178112
GERD,Stable angina,E_66,6,0.03009432403863791
GERD,Stable angina,E_104,7,0.023962369056806248
GERD,Stable angina,E_225,8,0.019151629651860264
GERD,Stable angina,E_217,9,0.017199084441648558
GERD,Stable angina,E_71,10,0.017052300884385314
GERD,Stable angina,E_89,11,0.016422142099749383
GERD,Stable angina,E_173,12,0.010705991809182937
Larygospasm,URTI,E_54,1,0.2540664530816579
Larygospasm,URTI,E_55,2,0.17857972378117007
Larygospasm,URTI,E_57,3,0.1449876104253392
Larygospasm,URTI,E_53,4,0.12333941024636055
Larygospasm,URTI,E_59,5,0.09813632465235513
Larygospasm,URTI,E_56,6,0.09228529385879351
Larygospasm,URTI,E_58,7,0.09045161125759862
Larygospasm,URTI,E_181,8,0.04757508623447084
Larygospasm,URTI,E_201,9,0.042983187518655167
Larygospasm,URTI,E_91,10,0.03691609430354733
Larygospasm,URTI,E_194,11,0.03573931616641731
Larygospasm,URTI,E_97,12,0.031391505604195104
Bronchospasm / acute asthma exacerbation,URTI,E_54,1,0.2573268207645852
Bronchospasm / acute asthma exacerbation,URTI,E_55,2,0.22160552533598216
Bronchospasm / acute asthma exacerbation,URTI,E_57,3,0.14938293399526678
Bronchospasm / acute asthma exacerbation,URTI,E_53,4,0.12337462606759998
Bronchospasm / acute asthma exacerbation,URTI,E_59,5,0.0981575429141296
Bronchospasm / acute asthma exacerbation,URTI,E_56,6,0.0923052470568572
Bronchospasm / acute asthma exacerbation,URTI,E_58,7,0.09047116799127888
Bronchospasm / acute asthma exacerbation,URTI,E_124,8,0.06566396271910892
Bronchospasm / acute asthma exacerbation,URTI,E_66,9,0.05051760871612579
Bronchospasm / acute asthma exacerbation,URTI,E_181,10,0.04759577594728935
Bronchospasm / acute asthma exacerbation,URTI,E_91,11,0.03693575050749697
Bronchospasm / acute asthma exacerbation,URTI,E_214,12,0.03404810569213465
Bronchitis,Panic attack,E_201,1,0.06445164345781879
Bronchitis,Panic attack,E_77,2,0.03335861463320891
Bronchitis,Panic attack,E_124,3,0.03073431520750582
Bronchitis,Panic attack,E_79,4,0.03048115953041754
Bronchitis,Panic attack,E_123,5,0.029342533808092226
Bronchitis,Panic attack,E_155,6,0.02716673486967073
Bronchitis,Panic attack,E_82,7,0.025835324552095064
Bronchitis,Panic attack,E_91,8,0.025476379089273835
Bronchitis,Panic attack,E_50,9,0.024277556596176364
Bronchitis,Panic attack,E_181,10,0.021635621539201733
Bronchitis,Panic attack,E_78,11,0.02135284891243394
Bronchitis,Panic attack,E_157,12,0.0190911045694439
Bronchitis,Epiglottitis,E_201,1,0.064440183377817
Bronchitis,Epiglottitis,E_77,2,0.03335157199554785
Bronchitis,Epiglottitis,E_79,3,0.03047152935659216
Bronchitis,Epiglottitis,E_123,4,0.029336376699721306
Bronchitis,Epiglottitis,E_78,5,0.022603822939600466
Bronchitis,Epiglottitis,E_181,6,0.021626839032294384
Bronchitis,Epiglottitis,E_69,7,0.021420249777862804
Bronchitis,Epiglottitis,E_194,8,0.020833118550105584
Bronchitis,Epiglottitis,E_104,9,0.020143692636849123
Bronchitis,Epiglottitis,E_212,10,0.01732961725064376
Bronchitis,Epiglottitis,E_214,11,0.01679301456287485
Bronchitis,Epiglottitis,E_97,12,0.016357642873238584
Bronchospasm / acute asthma exacerbation,GERD,E_54,1,0.2571598670636129
Bronchospasm / acute asthma exacerbation,GERD,E_55,2,0.22150855960034366
Bronchospasm / acute asthma exacerbation,GERD,E_57,3,0.1492885508599026
Bronchospasm / acute asthma exacerbation,GERD,E_53,4,0.12266097941889308
Bronchospasm / acute asthma exacerbation,GERD,E_59,5,0.09809264891828454
Bronchospasm / acute asthma exacerbation,GERD,E_56,6,0.09224422213568302
Bronchospasm / acute asthma exacerbation,GERD,E_58,7,0.09041135561797141
Bronchospasm / acute asthma exacerbation,GERD,E_66,8,0.0505050133794197
Bronchospasm / acute asthma exacerbation,GERD,E_79,9,0.037524739325885445
Bronchospasm / acute asthma exacerbation,GERD,E_214,10,0.03403983439196749
Bronchospasm / acute asthma exacerbation,GERD,E_226,11,0.027880216256140237
Bronchospasm / acute asthma exacerbation,GERD,E_116,12,0.023663590953237616
Acute pulmonary edema,Bronchiectasis,E_54,1,0.25683072351124275
Acute pulmonary edema,Bronchiectasis,E_55,2,0.2177183676105675
Acute pulmonary edema,Bronchiectasis,E_57,3,0.14891479997087356
Acute pulmonary edema,Bronchiectasis,E_53,4,0.12561254212158288
Acute pulmonary edema,Bronchiectasis,E_59,5,0.09805371985203405
Acute pulmonary edema,Bronchiectasis,E_56,6,0.09220761407713488
Acute pulmonary edema,Bronchiectasis,E_58,7,0.09037547495115836
Acute pulmonary edema,Bronchiectasis,E_151,8,0.07486619693608335
Acute pulmonary edema,Bronchiectasis,E_152,9,0.05582620253850109
Acute pulmonary edema,Bronchiectasis,E_201,10,0.045285033804782375
Acute pulmonary edema,Bronchiectasis,E_77,11,0.03862427771030207
Acute pulmonary edema,Bronchiectasis,E_106,12,0.03409101120448072
Anaphylaxis,SLE,E_151,1,0.07046636572273074
Anaphylaxis,SLE,E_134,2,0.06320395210176546
Anaphylaxis,SLE,E_152,3,0.05538253701768782
Anaphylaxis,SLE,E_79,4,0.036787034611145485
Anaphylaxis,SLE,E_226,5,0.024141232777445332
Anaphylaxis,SLE,E_82,6,0.022150234182752075
Anaphylaxis,SLE,E_214,7,0.019038926142578436
Anaphylaxis,SLE,E_148,8,0.01840629799050143
Anaphylaxis,SLE,E_89,9,0.018388011861586118
Anaphylaxis,SLE,E_51,10,0.015135078724416051
Anaphylaxis,SLE,E_194,11,0.014129941690962248
Anaphylaxis,SLE,E_12,12,0.013819339706349786
Bronchiolitis,PSVT,E_54,1,0.11901038356687446
Bronchiolitis,PSVT,E_59,2,0.09612607651062208
Bronchiolitis,PSVT,E_56,3,0.09039489964292988
Bronchiolitis,PSVT,E_58,4,0.0885987786383674
Bronchiolitis,PSVT,E_181,5,0.0755251470232694
Bronchiolitis,PSVT,E_91,6,0.07155675049943738
Bronchiolitis,PSVT,E_53,7,0.053906318906903075
Bronchiolitis,PSVT,E_133,8,0.05359458385434984
Bronchiolitis,PSVT,E_155,9,0.049094680737544104
Bronchiolitis,PSVT,E_57,10,0.04004218420146138
Bronchiolitis,PSVT,E_201,11,0.03255155364830579
Bronchiolitis,PSVT,E_214,12,0.024934279397017534
Chronic rhinosinusitis,GERD,E_226,1,0.03313675377305484
Chronic rhinosinusitis,GERD,E_181,2,0.0247284470659528
Chronic rhinosinusitis,GERD,E_120,3,0.023923211782153654
Chronic rhinosinusitis,GERD,E_78,4,0.02312482861211831
Chronic rhinosinusitis,GERD,E_70,5,0.022606124489926282
Chronic rhinosinusitis,GERD,E_118,6,0.021107715566182347
Chronic rhinosinusitis,GERD,E_103,7,0.017476564118631573
Chronic rhinosinusitis,GERD,E_217,8,0.017201726941819723
Chronic rhinosinusitis,GERD,E_125,9,0.016918738144079078
Chronic rhinosinusitis,GERD,E_116,10,0.016649426549372296
Chronic rhinosinusitis,GERD,E_173,11,0.010707340663211837
Chronic rhinosinusitis,GERD,E_182,12,0.010636758337785423
Pulmonary neoplasm,SLE,E_129,1,0.09257432086535483
Pulmonary neoplasm,SLE,E_130,2,0.08154030812933424
Pulmonary neoplasm,SLE,E_136,3,0.0745406007581832
Pulmonary neoplasm,SLE,E_133,4,0.07368113804346149
Pulmonary neoplasm,SLE,E_135,5,0.06553920561451718
Pulmonary neoplasm,SLE,E_131,6,0.06383363261951265
Pulmonary neoplasm,SLE,E_132,7,0.062074327411487384
Pulmonary neoplasm,SLE,E_201,8,0.045736075699044414
Pulmonary neoplasm,SLE,E_45,9,0.037195148843411956
Pulmonary neoplasm,SLE,E_222,10,0.026059420573304813
Pulmonary neoplasm,SLE,E_162,11,0.022720260854124586
Pulmonary neoplasm,SLE,E_161,12,0.015250425344698514
Croup,URTI,E_54,1,0.2351147478687393
Croup,URTI,E_53,2,0.12313995693123657
Croup,URTI,E_57,3,0.12221295022618613
Croup,URTI,E_59,4,0.09800090568561892
Croup,URTI,E_56,5,0.09215794876834331
